username,tweet,review,ironic
pyjef,"""Bolsonaro disse q com o curso dele de manutenção de geladeira e fogão estaria ganhando 12 mil por mês nos dias de hoje 😮, , E eu na profissão errada..., #BolsonaroNaGloboNews""",-1,False
leonardo_fox,"""Você aí, micro e pequeno empreendedor, Ciro Gomes não só quer entregar 88 bilhões do SEU dinheiro roubado via-impostos de médio-prazo... """,-1,False
markpuls,"""@CarvalhosaMo Bolsonaro""",0,False
pauloandretti,"""@folha os eleitores do Bolsonaro fingem que se ofendem com isso, mas votam nesse doido justamente por ele ser um hitlerzinho.""",-1,False
carlossaraivas,"""@yurixrt @folha @ptbrasil @GuilhermeBoulos E o Lula entende de quê? Só de roubalheira. Deixa de ser idiota rapaz, arranja outro argumento mais plausível.""",-1,False
bellybrandt,"""16:22h da tarde e eu discutindo com meu pai sobre bolsonaro e gays """,-1,False
filipescs,"""@euliviaferraz @_LeticiaLeite Só pq não apoio um presidiário eu sou Bolsonaro?""",0,False
blogdojosias,"""O que há de tão assombroso no livro que Bolsonaro não pôde mostrar no JN?  via @rodcasarin""",-1,False
josmariasouza46,"""Bolsonaro desequilibra Bonner e Renata no Jornal Nacional!!!  via @YouTube""",0,False
OMundrongo,"""Zanin provoca Moro: “A menos que se queira desafiar o STF” , , """,0,False
ClioMrcioCsilv3,"""Globosta vcs se lascaram com Bolsonaro se preparem coloquem o rabo entre as pernas o capitão e mouram estão chegando.""",1,False
Ideia_Di,"""Se você for como eu, e n vai votar no Bolsonaro, assista a entrevista dele no JN. Vale a pena a risada""",-1,False
natanaelmagno,"""Gente se o Bolsonaro for ganhar, bora soltar o Lula e rasgar a lei da filha limpa porque eleger um babaca não dá, antes colocar um mala que rouba um pouco mas dá melhores condições na economia, porque quem é o doido que vai investir em um pais dirigido por um ignorante""",1,False
fadadosdog,"""O que mais choca não é o que o Bolsonaro falou ontem, é ver que tem mulher defendendo ele e sendo contra a Renata.""",0,False
Hma07102126,"""Muitas pessoas, mesmo não apoiando o bolsonaro concordam que tem o interesse em ver suas propostas.  Ver quem ele é. E que essas entrevistas nunca aborda isso.... apenas alfinetadas e  perguntar repetitivas sobre polemicas etc...""",1,False
semsalt,"""@mat2nd @_matheus_fg Tá mas o certo é os gays votarem no Bolsonaro que é explicitamente homofobico?""",-1,False
Larifve,"""Hoje foi informado oficialmente a perda de um dos maiores ícones "" Fabrica de memes"" . Com vocês #andressaurach que demonstrou apoio ao Bolsonaro e está oficialmente cancelada pelos homossexuais e Bissexuais. """,-1,False
jessi_dourado,"""@fefito O pessoal levou a discussão para outro rumo, o Bolsonaro só perguntou sobre ela receber menos que o Bonner ela disse que não aceitaria, se eles exercessem as mesma funções. Então ele disse que isso dependia de cada pessoa ACEITAR ou NÃO, logo então, ele concordou com ela.""",1,False
Gabrielaportop,"""No Facebook: pessoas chamando de hipocrita a jornalista por ganhar mesmo que o bonner, No Twitter: Renata deusa, acabou com o bolsonaro bla bla bla""",-1,False
Pantaleaum,"""@andreazzaeditor No tocante, Bolsonaro 2018.""",1,False
CELLSO2018,"""👺📢 OS HATERS DO BRASIL PIRAM COM O TSUNAMI BOLSONARO ARRASANDO  QUARTEIRÕES 🇧🇷, ⬇️⬇️⬇️⬇️⬇️ """,1,False
AnaBiapax,"""Renata Vasconcelos, como você está se sentindo hj após entrevistar o Bolsonaro?? """,1,False
rerissonaguiar,"""@CarvalhosaMo Bolsonaro""",1,False
jonassantospin,"""Plenário deferiu os pedidos formulados por Ciro Gomes, Henrique Meirelles, João Goulart Filho e Álvaro Dias &gt;&gt; """,0,False
dudinhasj1,"""@victeiro é pedir muito pra arrastar o bolsonaro junto??""",-1,False
DonaPoliana,"""Meu irmão no grupo da família falando que vai votar no bolsonaro, só observo a vergonha que ele tá passando...""",-1,False
louistsweett,"""mano eu não vi um eleitor de bolsonaro inteligente até hoje, não sei quem é mais burro e alienado, se é ele ou os eleitores, o cara não consegue nem responder uma pergunta direito, imagina governar um país, mas ele fala a e já tão CARALHO BOLSOMITO 2018 FALOU TUDO""",-1,False
DapperWanessa,"""Não to conseguindo ficar nem 5 min no meu face, só tem gente falando desse Bolsonaro, , Cade meus memes?????""",-1,False
andreiapedrito,"""Andressa Urach sendo demonizada no Twitter por apoiar o Bolsonaro. Depois nós é que somos fascistas, intolerantes, etc...""",0,False
brookekordeijh,"""a andressa urach apoia o bolsonaro excluindo todos os memes dela do meu celular """,-1,False
luizmarinhosiv,"""Apresentadores do JN ocupam 40% do tempo da entrevista com Ciro Gomes  via @mauriciostycer""",0,False
ReporterFurao07,"""@OGloboPolitica @mmvsantiago Deram-lhe uma Reserva Compulsória, para que não fosse EXPULSO do Exército Brasileiro. OXALÁ, pudessem-me dizer quem foi o General que salvou o Capitão Jair Messias Bolsonaro de ser excluso do Exército Brasileiro. """,-1,False
eliakinromero,"""@UOLNoticias Ciro Gomes chamar Bolsonaro de Hitler , é o mesmo que Ortega criticar Lenin por ser esquerdista""",-1,False
alinez4da,"""Não sei o que dar na cabeça do Bolsonaro pra achar que brasileiro serve pra andar com arma , GENTE .""",-1,False
AN_Noticias,"""Bolsonaro discute com âncoras do JN e lembra apoio da Globo ao governo militar., , A primeira discussão foi feita durante resposta a uma pergunta... """,0,False
RadixBrasil,"""Vc que não quer o Bolsonaro como presidente, vai se preparando que a educação do seu filho vai ser dessa maneira. """,0,False
Annabeatriz_04,"""Eu chego no serviço do meu pai e os amigos dele estão comprando blusa do Bolsonaro pro filhos!! MANO VTNC, NA MORAL""",-1,False
FrozzaJones,"""@maaavenancio @saffioti_rita @andirlei @antoniotabet @joaoamoedonovo Não é desrespeito. Apenas dizendo o que a direita defende e o que a esquerda defende. Bolsonaro direita, o restante esquerda uns disfarçados outros na cara dura mesmo. Só isso. Eu assumo meu lado.""",0,False
Airis1971,"""Ele não pode mostrar na globo mas a gente coloca aqui nas redes sociais o kit gay infantil do qual Bolsonaro estava falando., 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 """,-1,False
EdersonDMaria,"""@CarvalhosaMo BOLSONARO 17""",1,False
douglas2289,"""Gostei de um vídeo @YouTube  “Jair Bolsonaro conseguiu DANIFICAR imagem da Globo”""",0,False
serjao_comenta,"""@BlogdoNoblat Nada. Bonner e Renata quiseram expor as contradições de Bolsonaro. Mas a contradições da Globo são maiores. Bolso não se acovardou e mandou bala tb.""",1,False
tielsam,"""Refletindo bem, Bolsonaro foi quase gênio na entrevista ontem no JN, ele reforçou sua postura e ganhou novos eleitores haters da globo""",1,False
lmjmusicc,"""Ser homofóbico, racista e machista, tá ótimo, o importante é não está envolvido em nenhum caso de corrupção pq aí vou acreditar que ele é o senhor honesto KKKKKK morro com esse pessoal que vota em Bolsonaro""",-1,False
DionesilvaR,"""@CarvalhosaMo #Bolsonaro""",1,False
annibalfig,"""@JornalGGN O Wanderley se recusa a enxergar a força eleitoral do PT para chegar ao segundo turno: com Lula ou Haddad. Ele transformou um desejo dele, o de que o PT apoiasse Ciro, em um erro de calculo politico elementar de Lula. Não esta a altura de quem foi Wanderley Guilherme.""",1,False
Geraldo_Olivera,"""PERIGOSO PARA A PRÓPRIA ONU QUE VAI PERDER A MAMATA DO DUNHEIRO FÁCIL DO GOVERNO BRASILEIRO! FODA-SE ONU! Discurso de Bolsonaro é ""perigoso"", diz alto comissário da ONU via @UOLPolitica @UOL  """,-1,False
OCorvo_,"""Bonner, após Bolsonaro lembra-lo que Fátima Bernardes trocou ele por um garoto com a metade da sua idade """,1,False
MackMardigann,"""Poner PORNO es decir LULA 3D.:  vía @YouTube""",0,True
Jose_Dunga,"""Fato ou FAKE? As MENTIRAS ditas por Bolsonaro no Jornal Nacional """,0,False
Thayyanesouza,"""Qual das suas qualidades você gosta mais? — N apoiar o Bolsonaro """,-1,False
Dbastos62,"""Resumo do Mito na Globo Lixo:, , - Renata quer que mulher ganhe mais que homens, mas ela aceita ganhar menos que o Bonner., - Bonner quer direitos trabalhistas para os trabalhadores mas recebe como pessoa jurídica, - Não deixaram o Bolsonaro mostrar um livro infantil em horário nobre""",0,False
JonathansMedeir,"""I liked a @YouTube video  Nos BASTIDORES da GLOBO, Bolsonaro ESCULACHA GERAL após sabatina do Jornal Nacional""",0,False
DanielsTyrell3,"""a guria q eu sigo ja até bati uns papos gosto dela deu rt em coisa do bolsonaro sendo melhor opção credo deixei de seguir na hr""",-1,False
mitchingorilla,"""parece que bolsonaro me tornou a ovelha negra da família, sou a única que não apoia""",-1,False
alelimadev,"""@apyus Concordo que seja desonesto distorcer o significado de algo e conscientemente divulgar -- não acho que o Bolsonaro tenha feito isso no JN. Da mesma forma acho sujo e desonesto como vc usa levianamente os termos bolsominion e fascista referindo-se à direita.""",0,False
brwninh4,"""@Francinetto Eu acho que ele e 45 mais nao vota no Bolsonaro ele já curtiu coisas contra ele""",-1,False
TucaPinheiroDF,"""ELENA LANDAU (@elenalandau): 'Eleição de Bolsonaro ou volta do PT seriam tragédias', , Recém empossada como presidente nacional do movimento Livres, que defende a pauta da liberdade na economia e nos costumes, a economista afirma que encara o atual... """,1,False
RubhiaDemaman,"""No treinamento de mesário esse ano o juiz falou que:, , “Vocês são os soldados da democracia”, , Eu como soldada não vou deixar ngm votar no Bolsonaro na minha seção""",-1,False
NYERLATHOTEP,"""Pora eu to muito triste e preocupado com a galera que realmente quer votar no bolsonaro._.)""",-1,False
grazy_vr,"""@jornalnacional Os apresentadores do JN se preocuparam mais em atacar o Bolsonaro do que entrevista-lo. , Tem uma coisa que me intriga., Por que a Fátima Bernardes que é mulher e trabalha 5x na semana, não ganha o mesmo salário que o Faustão que é homem e trabalha somente 1x por semana?""",-1,False
Iderlandio74,"""@julianabonde @jairbolsonaro Eleitora Padrão Bolsonaro!!!""",1,False
KaahMarchesotti,"""#BolsonaroNoJornalNacional Para o pessoal querendo ""pisar"" na Renata pela entrevista com Bolsonaro: """,0,False
KaahMarchesotti,"""#BolsonaroNoJornalNacional Para o pessoal querendo ""pisar"" na Renata pela entrevista com Bolsonaro: """,0,False
duduurban,"""Eu estava vendo a entrevista,e o bolsonaro é uma vergonha,mds.""",-1,False
dooire,"""Odeio esse tipo de postagem.. Mas me da um NOJO imenso quando leio pessoas chamando Bolsonaro de HOMOFÓBICO, mas na primeira oportunidade fala que DEPRESSÃO É FRESCURA, chama a coleguinha que chora e se corta de LOUCA,... """,0,False
vih_brazils,"""O que passa na cabeça dessas pessoas em apoiar o bolsonaro, pelo amor de Deus""",-1,False
kakonucci,"""@joaovict0r33 @Pedro_henriqz @RicaPerrone Mas... Torcer pro (ou contra) o Neymar  é normal, a final de contas é futebol., Agora torcer pra político é estranho msm., Obs: vou votar no Bolsonaro.""",0,False
Rafapaixao87,"""@folha Na frente do Bolsonaro é uma moça..típico dos  covardes.""",0,False
WDietzold,"""Bolsonaro fora da lei  via @YouTube""",-1,False
FalaNegromonte,"""@OGloboPolitica @LulaOficial Pílula de lucidez?""",-1,False
_VictorMuniz_,"""Gostei de um vídeo @YouTube  REAGE AO INGLÊS DE DILMA, CIRO GOMES E BRASILEIROS!""",0,False
pedrouzae,"""#EstouComBolsonaro #BolsonaroPresidente17 #VotoBolsonaro17 #BolsonaroSim, BOLSONARO NO JORNAL NACIONAL!  via @YouTube""",1,False
jogaysuke,"""Já que as pesquisas eleitorais ""oficiais"" são manipuladas, vamos descobrir a verdade., , Em quem você votaria para presidente?, , RT - Kishibe Rohan, , FAV - Jair Bolsonaro """,0,False
schafferzinha,"""enquanto a padaria manipula a massa, vende Bolsonaro,,,""",1,False
bruubsR,"""@Fleshoso @gyheartabreak @perfectIyfalln @lovatolorde Toda função tem seu valor estipulado, sim. Mas a questão é que as pessoas que estão contrárias ao Bolsonaro estão querendo dizer é que gêneros não podem fazer jus a salário quando se exerce a MESMA função. Bonner e Renata NÃO estão sendo pauta por terem funções DIFERENTES.""",0,False
matheusallright,"""@pinkalien Veja, também é bem óbvio que tem muita coisa que falam e repetem até a exaustão a respeito do Bolsonaro (e não só a respeito dele) que é mentira. As eleições de Donald Trump são um exemplo disso: """,-1,False
VictorAzCarv,"""@Daiane50511241 @ACORDABRAZIL_ @VihRodrigues___ Maioria das pessoas que é contra o Bolsonaro usa interpretação incompleta pra influênciar ou achar que estão certos...""",0,False
adimilsonrcc,"""Psol ajuiza ação no TSE para que Bolsonaro seja proibido de frequentar saguões de aeroportos,  """,0,False
rogeriomontana1,"""Esse é juiz e o verdadeiro golpista da estória  Juiz parcial, todos sabemos que isso é uma perseguição contra lula. Sabemos também que e juiz corrupto esta do lado do PSDB. Aliás, pra quem não sabe... O pai de Sérgio moro golpista, foi um dos... """,-1,False
FinesBS,"""""RT Haddad_Fernando: Perde a democracia:“Temendo crescimento de Haddad, Marina veta participação dele em sabatina”. Erundina participou dos debates de 2016 com meu total apoio, mesmo sem ter direito a isso. """,0,False
Matheus_casa11,"""@Hugo55883298 @pimps_junin Explicou o quê? O Bolsonaro acha que vai resolver a economia atraves de frases feitas ( privatizar, quebrar monopólio) e vcs acham que isso é explicação . , Mas deixa eu te dizer : ele não tem como fazer nada disso com uma canetada. Você sabe disso né ?""",0,False
hendrigovilalba,"""@kingfeferibeiro Parabéns meu fera. Abras do time Ciro Gomes""",1,False
camillagama,"""Os eleitores de Bolsonaro parecem que não assistiram a mesma entrevista que os não-eleitores... Eu de fato nem assisti, na metade me deu preguiça, achei que ele iria responder as perguntas e não fazê-las""",-1,False
sa_chata,"""Eu não pego carona pra ficar ouvindo falarem que o Bolsonaro vai ganhar""",-1,False
LUCYCAR19808460,"""@CacauHeinz @fabiostassen @brunagarcia_be @Barbara_Gallo_ No Brasil quem ñ quer filhos pode evitar,sem gastar nada: , , DIU de cobre, a camisinha masculina e feminina, e o anticoncepcional injetável ou em pílula. Além disso, é possível fazer vasectomia e laqueadura, se o homem e ou a mulher tiver mais de 25 anos ou dois filhos.""",0,True
ubaldobarem,"""@jaqueswagner @LulaOficial Tudo mentira. ninguem acredita nessas pesquisas. O PT é uma farsa. Bolsonaro 17""",0,True
ARIANA_KATY_MEL,"""@vianagabriell94 @jairbolsonaro @anakonar isso mesmo Jair bolsonaro para Presidente tomara que um dia que você perca uma chave alguma coisa ou então esteja passando por uma rua leva uma bala perdida em burra que é isso sim eu vou falar isso que o Brasil precisava esse é o nosso presidente que morra obrigado""",-1,False
afonsosalvio,"""O que há de tão assombroso no livro que Bolsonaro não pôde mostrar no JN?  via @rodcasarin""",0,False
lca1961,"""Gostei de um vídeo @YouTube  noite em que Jair Bolsonaro deu nos dedos de Renata e William Boner""",0,True
mariaameliaber1,"""@DeputadoFederal Da uma tristeza enorme. O que estão fazendo com o nosso querido Lula? 😟""",1,False
anjos_malla,"""Bolsonaro colocou a Globo no bolso""",1,False
RNPI,"""Nove dias depois de afirmar que vai zerar já no seu primeiro ano de governo a  fila de creches p/ crianças de 0 a 3 anos no seu governo,o candidato à presidência da República pelo PDT,Ciro Gomes,aderiu à campanha ""Criança é Prioridade Absoluta"",na tarde de  hoje (29),em Brasília. """,0,False
polengrito,"""2018, após todo o reboliço, estou pra dizer que até hoje nenhuma sentença/oração/frase que saiu do Bolsonaro fez sentido pra mim, ele enrola e faz pergunta de volta pra pessoa e, quando fala, nada faz o mínimo sentido perante a pergunta. Ou seja""",-1,False
brunabatissta,"""@bellybrandt Meu pai fala ""não vou com a cara desse Bolsonaro, acho que é ko tudo que ele fala""""",-1,False
WillAgainCons,"""@chriccf11 @LuDomingues9 @ehomath O Trump falava e ainda fala coisas nesse mesmo nível. Ele fez alguma lei censurando gays nos EUA desde que ganhou em 2016? Não! Então, com Bolsonaro será a mesma coisa. O homem é SINCERO! Isso não significa que é um monstro. Analise as coisas pelos fatos.""",0,False
Amel43,"""Sabem que a cabeça do Bolsonaro é igual a cabeça do camarão.""",-1,False
Silva8William,"""@filgmartin ""O que vamos fazer amanhã a noite, Cérebro?"" , ""Pink, vamos dominar o mundo e desidratar o Bolsonaro!""""",-1,False
johny1711,"""JÁ IR BOLSONARO E PAULO GUEDES - VOTE 17:  via @YouTube""",1,False
F_Assis_Neto,"""@VEJA Porque a Veja teme tanto o Bolsonaro? Lembrei! Tem que pagar o que deve.""",0,True
BambeniZikode,"""@ptypk I wish lula can win this election. America will want to manipulate things there i can sense it""",1,False
Ismaelcostalp,"""Até o choro é livre e o Lula não kkkkkkk""",-1,False
Cadu1971Alves,"""BOLSONARO, Lembrou que o Bonner levou chifre, Que Bonner ganha 4x mais que a Renata,  Mostrou que o kit gay pode ser usado na escola mas não mostrado na TV ,  Que o RM apoiou os militares,  Que a Globo ganha Bi dos partidos,  E pra fechar com chave de ouro, ainda anunciou o apto dele""",-1,False
aManchete,"""“Vou tirar seu nome do SPC”, diz Ciro Gomes """,1,False
joaoverdade1,"""@PetralhaZuero @UOLNoticias hurrrrrrrr durrrrrrrr Bolsonaro é nazista durrrrrrrrrrrrr""",-1,False
FabsCarvalho1,"""Cheguei à conclusão que quem apoia o Bolsonaro não está preocupado com política e nem com nada que diga respeito a economia, ajuste fiscal, geração de empregos, segurança pública, educação ou qualquer tema., Quem... """,-1,False
Queirosfilho,"""Selfie com o irmão de Ciro Gomes hahaha """,-1,False
Gui_Vieira2314,"""@folha Bolsonaro só fala besteira, mas não faz nada. Ciro é coronel, é pior que Bolsonaro.""",-1,False
Jose_Brasil07,"""@mpaulaguedes @EricAmaral10 Meu objetivo não é defender Bolsonaro mesmo pq não tenho mandato pra isso. Também não é meu objetivo convencer ninguém a votar nesse ou naquele candidato. Boa sorte com seu voto.""",0,False
manu_tl_92,"""@bchartsforum Lula linda...ladrão que roubou meu coração ao""",1,False
aheterodtaubate,"""se o Bolsonaro me der um namorado eu voto nele""",0,False
fckingmwndes,"""@Rique_cordeiro a gravidez eh parte do que então amado??? eh separado por acaso e eu n tô sabendo?? aquilo no ultrassom é um monte de célula com um coração ok se sistema nervoso para sentir dor ou cérebro pra ter noção do que acontece""",-1,False
beyvale,"""@bchartsforum meu deus bc tem gente q votou no bolsonaro ai""",-1,False
theoldcantcome,"""@bchartsforum LULA REIZINHO @LulaOficial""",1,False
carvalhoo_mm,"""Bolsonaro: a, , Eu: alguém pelo amor de Deus mata essa disgrama.""",-1,False
breislima,"""O povo de esquerda vanguarda diz que não pode chamar eleitor do Bolsonaro de idiota, mas vive fazendo isso com os militantes do PT""",0,False
JCarlospnunes,"""Senadora Ana Amélia vice do Alckmin! ""Numa guerra ideológica você vem dividir os votos da direita, são fatos como esse que me faz pensar que a maioria dos políticos são alienígenas afim de extinguir a raça humana"" #Bolsonaro @FlavioBolsonaro @jairbolsonaro @BolsonaroSP""",-1,False
keci_kelcilene,"""@ggthepower @luarafd Provavelmente você deve ser bem feinha, por isso não tem foto sua, faço sexo gostoso, e me previno com pílula e camisinha e se chegar a engravidar não abortaria, sou mulher suficiente pra criar uma criança com ou sem homem, e desde quando o tt é pra 'fans account'?""",0,True
Swiftdelrwy,"""@bchartsforum Prefiro acreditar que as pessoas que escolheram bolsonaro tenham escolhido sem querer""",-1,False
QueileSoares,"""Com Ana Amélia, Alckmin vai à extrema-direita para enfrentar Bolsonaro  via @brasil247, Ana Amélia, uma Marine Le Pen brasileira, pode engolir Alckmin🤔""",-1,False
Florest09326505,"""@walpay @Edujogasujo @MBLivre @kimpkat O velho FASCISMO DE ESQUERDA, sempre terceirizando responsabilidades., , Exite algo mais HIGIENISTA do que defender o aborto como se fosse uma simples pílula do dia seguinte?, , Ah se as mães dos q defendem o aborto pensassem como eles..., , #AbortoECrime""",-1,False
elcomunistanet,"""Papa recebe defensores de Lula Livre e mãe de Marielle Franco  """,1,False
Jesse_B_Pinkmam,"""@GabrielCoutinn @franciscorazzo Gravidez de estupro não é acidente? De pílula de farinha (como já aconteceu) não é acidente?""",0,True
FlaBittencourth,"""@alyssondemaria @biacmp1 @BolsonaroSP @jairbolsonaro Concordo! , Bolsonaro esta ficando repetitivo e enfadonho. Precisar trazer o eleitorado feminino,  caso,  ele Queria vencer as eleicoes.""",0,False
executivo37,"""QUERIA OUVIR DELE A MESMA DESENVOLTURA E CHAMAR O LULA DE LADRÃO, COMO CHAMOU O MICHEL TEMER E O PRESIDENTE DO SENADO. MAS.... """,0,False
bartunauta,"""@AcebalMati @brujafemininja @LovelyxShawmila Vos. Estás limitando las características propias de una persona a aquellas que también las comparte hasta una bacteria. Una persona es más que una célula, nuestra fisiología particular (ausente en las primeras etapas de gestación) nos permiten socializar y hacernos personas""",0,True
jonasleite10,"""Lula é o mais rejeitado e o mais corrupto da história do Brasil, segundo DataFolha. Dilma é a segunda mais corrupta """,-1,False
DCM_online,"""Brasil não aguenta ‘um novo poste’ de Lula na Presidência, diz Ciro """,-1,False
lula_nery,"""@MPF_PGR VAMOS   GANHAR AS  ELEIÇÕES  ATÉ DE POSTE..E LULA  SERÁ O HOMEM  FORTE  DO GOVERNO....E VAMOS  MUDAR TODA JUSTIÇA  E MUITOS NA CADEIA.......ADEUS  ELEIÇÃO  FERRADA...DIREITA MORTA., """,-1,False
victorvaleriano,"""@andreazzaeditor Será que agora Ciro muda o discurso de que se eleito Lula será livre? O coronel agora tá sozinho, nem o barba deu moral para ele...""",0,False
BR_DeTodos200Mi,"""@UOLNoticias Será mais um pombo-correio ????, , O exército de pombos-correios do presioneiro Lula do PT. , , É eleição, vale tudo.""",0,False
lula_nery,"""@MPF_PGR VAMOS   GANHAR AS  ELEIÇÕES  ATÉ DE POSTE..E LULA  SERÁ O HOMEM  FORTE  DO GOVERNO....E VAMOS  MUDAR TODA JUSTIÇA  E MUITOS NA CADEIA.......ADEUS  ELEIÇÃO  FERRADA...DIREITA MORTA., """,-1,False
marcoskalil,"""Papa recebe mãe de Marielle e defensores da liberdade de Lula """,-1,False
paulo_DNCE,"""@bchartsforum Os petistas são tão burros que acham que alguém do PT tem chances kkkk acordem o jeito é vocês votar ou na Marina ou no Ciro Gomes""",0,False
Patricia1SA,"""@LucianoMantova2 @JanainaDoBrasil Ela agrega o voto dos que apoiaram o impeachment, são anti-PT mas ainda não estão com Bolsonaro. As pessoas estão com sangue nos olhos e não estão  palmo a frente...A Janaina não é de esquerda, ou um cavalo de tróia como estão dizendo.""",-1,False
zangaoblues,"""@VictorRezende85 @LeiaRachor , Bolsonaro arrebentou a Roda Viva que o atacou com Jornalistas de Araque, jornalistas de pokémons, jornalistas despreparados e tendencioso, Jornalistas deveriam ser neutros""",1,False
lula_nery,"""@TSEjusbr @Twitter VAMOS   GANHAR AS  ELEIÇÕES  ATÉ DE POSTE..E LULA  SERÁ O HOMEM  FORTE  DO GOVERNO....E VAMOS  MUDAR TODA JUSTIÇA  E MUITOS NA CADEIA.......ADEUS  ELEIÇÃO  FERRADA...DIREITA MORTA., """,1,False
lirondelle1984,"""@Ludevuelta @DnAkd2947 @CFKArgentina TENÉS QUE HABLAR CRIS, NADA MÁS TE PIDO PERO NECESITAMOS UNAS PALABRAS. LULA ESTÁ PRESO Y VOS MUDA""",0,True
EdiMaricigana,"""@RogerGesteira @flintes @antoniotabet BOLSONARO PRESIDENTE 🇧🇷🇧🇷🇧🇷🇧🇷 ACEITA QUE O DIDÒI PASSA...PRINCIPALNENTE SE FOR NO....PIIIIII""",1,False
sisanda_nomzet,"""@TimesLIVE @TshisaLIVE im sure bekungekho lula bt hey life goes on.. she loved and respected her husband ,beright cc😢💔""",0,True
maran2_m,"""Mentiram pra você sobre Bolsonaro  via @YouTube""",0,False
NDantass,"""Estou triste, com tamanha falta de escrúpulos de muita gente, que se presta a inventar notícias mentirosas e espalhar ódio pelo Brasil. , Depois dizem, ""olha quanto ódio Bolsonaro tem!"". , Estou triste, por que?... """,0,False
lula_nery,"""@TSEjusbr VAMOS   GANHAR AS  ELEIÇÕES  ATÉ DE POSTE..E LULA  SERÁ O HOMEM  FORTE  DO GOVERNO....E VAMOS  MUDAR TODA JUSTIÇA  E MUITOS NA CADEIA.......ADEUS  ELEIÇÃO  FERRADA...DIREITA MORTA., """,0,False
gatitolouco,"""@vnrxfael brincadeira amigo,estudei em uma escola de qualidade graças ao lula,tive nenhum professor homem""",1,False
lula_nery,"""@STF_oficial VAMOS   GANHAR AS  ELEIÇÕES  ATÉ DE POSTE..E LULA  SERÁ O HOMEM  FORTE  DO GOVERNO....E VAMOS  MUDAR TODA JUSTIÇA  E MUITOS NA CADEIA.......ADEUS  ELEIÇÃO  FERRADA...DIREITA MORTA., """,0,False
emiaguiar,"""Após Roda Viva, Bolsonaro tem queda em todos os cenários e aumento de rejeição, diz pesquisa """,-1,False
ofof2k1,"""O SHOW DE PAULO GUEDES, O 1º MINISTRO DE BOLSONARO """,0,False
joorodrigues16,"""“Para o Papa, julgamento de Lula é político por causa da não presunção de inocência”, diz ao DCM pastora que visitou Francisco """,1,False
pedropedroedro,"""pq o brasileiro quando põe o pé pra fora do país automaticamente começa a compartilhar coisas do bolsonaro?""",0,False
EricAmaral10,"""Gleisi Hoffmann é nomeada advogada de Lula &gt; Como são CANALHAS os petistas!   """,-1,False
tain4h,"""bolsonaro é uma piada que foi longe até demais""",-1,False
matheeusbrandao,"""Toffoli nega pedido de Lula e mantém ação do sítio de Atibaia com Moro """,-1,False
jvqueiroga,"""Mano na moral o único q não falou merda na entrevista do bolsonaro no roda viva, foi o Paulo Caruso kkkkkkk""",0,False
Zhungarian,"""@DCM_online O último poste de Lula colocou o desemprego em seu nível mais baixo. Será que o povo aguenta?""",-1,False
Sennalourdes123,"""A única coisa que Senadores, Deputados de esquerda e os seus aliados ligados ao FSP,  fizeram de efetivo em Brasília, foi legislar(corrupção) contra o povo e combater Bolsonaro. #BrasilcomBolsonaro""",1,False
volmerita,"""Recordar que en Brasil, Lula está preso sin NINGUNA PRUEBA en su contra, sólo por la ""íntima convicción de culpabilidad"" esgrimida por el juez Moro.""",0,False
its_KaahSouza,"""ri tanto quando a menina começou a meter o louco em quem apoia o Bolsonaro na sala e o Ramon começou a ficar puto kkkkkkkkkkk adoooooro""",-1,False
girlwithbcdluck,"""Que bella es Lula. !!!!""",0,True
frieira,"""“Para o Papa, julgamento de Lula é político por causa da não presunção de inocência”, diz ao DCM pastora que visitou Francisco  via @iG""",1,False
Blog_Polivoz,"""Gleisi e Haddad falarão com Lula sobre vice do PT  """,-1,False
MateusXavier83,"""O ""EXTREMISMO"" , De Bolsonaro  , -Redução da maior idade penal, -Redução dos ministérios , -Montar governo técnico, -Colocar interesses nacionais antes de interesses escusos, -Cortar verbas governamentais de ONGs e Midas, -Defender o cidadão e não o bandido""",0,False
pgmldnoticias,"""Toffoli rejeita pedido de Lula para tirar de Moro processo sobre sítio de Atibaia  """,0,False
Reneflu,"""@AndreiaSadi @GloboNews Durante a ditadura, @MiriamLeitaoCom foi trancada em uma sala do Exército junto com uma jiboia. Bolsonaro declarou: ""Coitada da cobra"", e reiterou a frase em entrevista a um dos filhos de Miriam, Matheus Leitão. , #Verme #Bolsominion #Boçalminion, """,-1,False
Blog_Ordemdodia,"""Cassação de candidaturas a governador no PT e no PSB, em nome de uma aliança nacional, pode até se mostrar uma estratégia eleitoral eficaz para enfraquecer Ciro Gomes (PDT). Mas beira perigosamente o autoritarismo., Leia no Blog:,  """,1,False
creyto_,"""a pessoa fala do bolsonaro sobre ser dep do rio de janeiro e nem faz idéia em quem votou pra deputados na última eleição""",0,False
ceissahmaria,"""“Para o Papa, julgamento de Lula é político por causa da não presunção de inocência”, diz ao DCM pastora que visitou Francisco """,0,False
Maartuscelli,"""@lufelipini @mairafuligno @LulaOficial @ptbrasil Hahahahahahaha se for desenterrar as parada que eu falava você me compromete., , Mas assim não que eu ache o Lula menos ruim que o bolso hoje, só me recuso a escolher a pica menor que vai entrar na minha bunda hahahahahaha""",0,False
